,大江大河2定档1220,人类一败涂地进不去,毛衣如何穿出时髦感,四川最硬气耙耳朵,狗子从鳄鱼嘴里逃脱被收编成警犬,有翡原音,金在中身材,名侦探学院,英国议员夺走女王权杖抗议,戚薇雾莲仙女裙,黄多多短发,微博之夜投票,黄子韬怒斥偷拍者,上万只乌鸦遮天蔽日侵袭加拿大,义乌市图书馆停用制热空调,安徽一批国产鸡腿外包装核酸阳性,BLACKPINK演唱会延期,一只小动物从嫦五返回器前跑过,巴西将使用中国新冠疫苗,追光吧哥哥不做成团出道,广东药科大学失联男生已离世,39岁全智贤状态,王自健前妻发文,劳斯莱斯回应拼多多122万元补贴,川航确诊飞行员在江油密接均为阴性,狗仔镜头下的关晓彤,小黑瓶开启圣诞季,幻书启世录书化人形,邓超对孙俪的字佩服得五体投地,一加七周年,汽车红人创造营,心愿2010vs2020,超级亲子节,星战中国话,微博之夜,百县千红新农人,杨幂的宝藏,重庆又一冻库牛肉外包装核酸呈阳性,李嘉欣,YSL夜皇后精华,欧豪两副面孔,教育视频星计划,皆大欢洗告别2020,Jinjiao加入SN,男子扯掉并脚踢国旗被依法行拘,国博首部解谜书,奇葩说前传之千人奇葩捞,用心只做一件事,美爆了的圣诞礼物,义乌限电晚上关闭所有路灯,松鼠的起床气有多大,还以为进了青青草原,周冬雨冷艳红唇大片,日本出售3D仿真人脸面具,王一博有翡老年妆,蔡琳高梓淇离婚,从嫦五返回器前跑过的是兔子,月球上的土有啥用,听起来像日文名的中文名,中国盲盒出口增速超400%,CPA,王祖蓝二胎得女,微信被上海消保委点名
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312063.85714285716,388612.14285714284,401842.0,405794.71428571426,0.0,0.0,0.0,0.0,0.0,0.0,674609.4285714285,403768.4285714286,694434.0,669509.5714285715,543540.0,1376534.7142857143,2628610.4285714286,1997744.7142857143,478901.5714285714,696836.4285714285,1739332.142857143,276957.28571428574,226052.57142857142,291403.85714285716,211929.7142857143,0.0,223528.0,307612.14285714284,0.0,102062.57142857143,0.0,0.0,0.0,236530.7142857143,400230.14285714284,0.0,432098.5714285714,0.0,0.0,236741.57142857142,290567.71428571426,670971.1428571428,396490.14285714284,376384.5714285714,629578.4285714285,0.0,400048.28571428574,4956952.142857143,0.0,373649.5714285714,397981.71428571426,872249.1428571428,317145.4285714286,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262691.85714285716,390741.71428571426,402228.28571428574,407058.85714285716,0.0,0.0,0.0,0.0,0.0,0.0,692598.7142857143,403386.28571428574,713394.5714285715,687145.4285714285,540034.7142857143,1368800.4285714286,2519392.0,1971145.5714285714,236281.42857142858,345821.0,1730123.7142857143,276957.28571428574,226052.57142857142,291403.85714285716,211929.7142857143,282562.5714285714,223528.0,307612.14285714284,0.0,107229.71428571429,0.0,0.0,0.0,236530.7142857143,400230.14285714284,0.0,428990.28571428574,0.0,0.0,236741.57142857142,290567.71428571426,688651.7142857143,398359.5714285714,378709.14285714284,625713.0,0.0,400945.14285714284,4964675.285714285,49982.857142857145,375274.71428571426,399328.71428571426,905473.0,371446.71428571426,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213012.7142857143,391433.0,402475.28571428574,407867.14285714284,0.0,0.0,0.0,0.0,0.0,0.0,713941.2857142857,403464.14285714284,738565.8571428572,707653.5714285715,537133.4285714285,1361801.4285714286,2527102.8571428573,1947835.142857143,236281.42857142858,345821.0,1722006.857142857,276957.28571428574,226052.57142857142,291403.85714285716,211929.7142857143,282562.5714285714,223528.0,307612.14285714284,351099.14285714284,159970.14285714287,0.0,0.0,0.0,0.0,0.0,0.0,426047.14285714284,0.0,0.0,236741.57142857142,290567.71428571426,709180.1428571428,399166.28571428574,379666.71428571426,622571.4285714285,0.0,401511.5714285714,4972322.857142857,100160.0,375105.71428571426,399793.0,936362.0,377074.4285714286,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161938.42857142858,391262.71428571426,402520.71428571426,408624.14285714284,0.0,0.0,0.0,0.0,0.0,0.0,741540.0,403304.14285714284,770829.2857142857,730440.7142857143,534555.1428571428,1355281.5714285714,2680851.714285714,1928911.2857142857,236281.42857142858,345821.0,1713599.0,276957.28571428574,226052.57142857142,291403.85714285716,211929.7142857143,282562.5714285714,223528.0,307612.14285714284,351099.14285714284,212226.2857142857,0.0,291219.85714285716,213466.42857142858,0.0,0.0,0.0,423991.5714285714,0.0,0.0,0.0,0.0,733750.4285714285,399008.28571428574,379495.85714285716,620771.2857142857,0.0,401279.85714285716,4978001.142857143,100160.0,321875.85714285716,399700.5714285714,956888.5714285715,380285.4285714286,52214.71428571428,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108710.85714285714,400987.5714285714,419539.85714285716,426491.85714285716,0.0,0.0,0.0,0.0,0.0,0.0,766962.0,421504.14285714284,799737.8571428572,754286.2857142857,532447.8571428572,1349120.142857143,2573615.285714286,1913911.857142857,236281.42857142858,345821.0,1704994.5714285714,551708.2857142857,447675.28571428574,0.0,0.0,282562.5714285714,223528.0,307612.14285714284,351099.14285714284,267495.71428571426,0.0,291219.85714285716,213466.42857142858,0.0,0.0,0.0,439824.85714285716,0.0,0.0,0.0,0.0,758062.8571428572,413421.28571428574,377743.0,618849.0,0.0,417444.0,4978029.714285715,100160.0,267658.28571428574,414407.71428571426,965673.8571428572,387325.85714285716,116796.85714285714,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54206.28571428572,409337.4285714286,437882.14285714284,444197.0,0.0,0.0,0.0,0.0,0.0,0.0,794661.4285714285,440934.85714285716,830412.0,779565.5714285715,528973.7142857143,1343546.142857143,2533569.285714286,1905289.4285714286,0.0,0.0,1695917.5714285714,551708.2857142857,447675.28571428574,0.0,0.0,282562.5714285714,440845.71428571426,619002.8571428572,351099.14285714284,320527.4285714286,0.0,291219.85714285716,213466.42857142858,0.0,0.0,0.0,456272.71428571426,0.0,0.0,0.0,0.0,784223.4285714285,426635.71428571426,374507.14285714284,616592.7142857143,0.0,432624.5714285714,4978061.0,100160.0,213238.0,428168.85714285716,961256.0,391925.85714285716,194085.42857142858,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395875.14285714284,417940.0,423339.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,802311.5714285715,420785.5714285714,827330.8571428572,787500.4285714285,504862.5714285714,1339673.5714285714,2479588.285714286,1900374.7142857143,0.0,0.0,1686854.2857142857,847125.0,667645.2857142857,0.0,0.0,282562.5714285714,217317.7142857143,311390.71428571426,351099.14285714284,372050.28571428574,0.0,291219.85714285716,213466.42857142858,0.0,0.0,0.0,436118.28571428574,0.0,0.0,0.0,0.0,792098.5714285715,407066.0,370980.4285714286,614319.2857142857,0.0,412804.71428571426,4978555.0,100160.0,159304.42857142858,409082.14285714284,948553.1428571428,387082.28571428574,287644.4285714286,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393053.28571428574,418082.0,422204.14285714284,0.0,0.0,0.0,0.0,0.0,0.0,806787.5714285715,420921.71428571426,827338.5714285715,794789.1428571428,482159.85714285716,1336016.2857142857,2634550.4285714286,1895984.142857143,0.0,0.0,1676086.857142857,570167.7142857143,441592.71428571426,0.0,0.0,282562.5714285714,432031.85714285716,630757.8571428572,351099.14285714284,368983.71428571426,0.0,291219.85714285716,213466.42857142858,0.0,0.0,0.0,433948.71428571426,0.0,0.0,0.0,0.0,798244.1428571428,404641.14285714284,316744.0,611725.5714285715,0.0,412675.5714285714,4973955.0,100160.0,105616.71428571429,408099.0,928259.7142857143,382617.0,397200.0,55281.28571428572
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400384.4285714286,428068.5714285714,420770.4285714286,0.0,0.0,0.0,0.0,0.0,0.0,770274.0,432071.71428571426,799622.8571428572,752213.7142857143,468829.85714285716,1332680.7142857143,2736903.0,1895550.5714285714,0.0,0.0,1664291.7142857143,570167.7142857143,441592.71428571426,0.0,0.0,304742.0,432031.85714285716,630757.8571428572,351099.14285714284,371799.5714285714,0.0,291219.85714285716,213466.42857142858,0.0,0.0,0.0,442931.0,0.0,0.0,0.0,0.0,756109.4285714285,412946.14285714284,311705.0,590011.1428571428,0.0,422434.0,4968562.571428572,50177.142857142855,52385.142857142855,416897.85714285716,903066.1428571428,387111.0,465239.14285714284,121701.14285714286
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407619.0,440095.71428571426,419575.71428571426,0.0,0.0,0.0,0.0,0.0,0.0,733305.0,444195.85714285716,766703.5714285715,713179.1428571428,456532.85714285716,1328290.0,2781304.8571428573,1895029.0,0.0,0.0,1650519.2857142857,570167.7142857143,441592.71428571426,0.0,0.0,304742.0,432031.85714285716,630757.8571428572,0.0,374384.85714285716,0.0,291219.85714285716,213466.42857142858,217581.42857142858,443229.4285714286,0.0,453518.14285714284,0.0,0.0,0.0,0.0,712415.0,424384.71428571426,257886.14285714287,569480.8571428572,0.0,434248.5714285714,4958790.142857143,0.0,0.0,428272.71428571426,876300.2857142857,391841.14285714284,539188.0,196677.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414806.5714285714,452498.28571428574,418229.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,699633.1428571428,457275.71428571426,727157.4285714285,679572.1428571428,444002.14285714284,1322732.0,2809674.5714285714,1893350.142857143,0.0,0.0,1635762.0,570167.7142857143,441592.71428571426,280807.4285714286,197735.42857142858,304742.0,432031.85714285716,630757.8571428572,0.0,377322.4285714286,0.0,0.0,0.0,217581.42857142858,443229.4285714286,0.0,463995.0,0.0,0.0,0.0,0.0,665540.5714285715,435349.28571428574,204730.0,556439.5714285715,0.0,445761.5714285714,4944724.142857143,0.0,0.0,439218.4285714286,853765.2857142857,397286.14285714284,570501.8571428572,282561.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410854.5714285714,446806.14285714284,399010.5714285714,0.0,0.0,0.0,0.0,0.0,0.0,674344.7142857143,451164.85714285716,691573.1428571428,644907.1428571428,431442.0,1315701.0,2943265.1428571427,1888909.0,0.0,0.0,1618805.2857142857,295416.71428571426,219970.0,280807.4285714286,197735.42857142858,304742.0,432031.85714285716,630757.8571428572,0.0,376427.71428571426,0.0,0.0,0.0,428929.5714285714,839500.5714285715,0.0,457928.4285714286,0.0,0.0,0.0,0.0,619044.0,430458.5714285714,152211.85714285713,540933.2857142857,0.0,440216.4285714286,4928910.142857143,0.0,0.0,433956.28571428574,837055.7142857143,396300.85714285716,587314.5714285715,381339.5714285714
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407590.14285714284,438507.4285714286,379166.5714285714,0.0,0.0,0.0,0.0,0.0,0.0,644918.1428571428,442530.71428571426,654023.1428571428,605475.1428571428,419957.14285714284,1307774.0,2861268.1428571427,1880537.5714285714,0.0,0.0,1600097.4285714286,295416.71428571426,219970.0,280807.4285714286,197735.42857142858,304742.0,214714.14285714287,319367.14285714284,0.0,378115.4285714286,0.0,0.0,0.0,428929.5714285714,839500.5714285715,0.0,450110.14285714284,297971.4285714286,209996.14285714287,0.0,0.0,569810.7142857143,425813.14285714284,100313.85714285714,526666.8571428572,0.0,434751.85714285716,4908396.142857143,0.0,0.0,429159.14285714284,825735.5714285715,395382.4285714286,591243.8571428572,492547.28571428574
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415860.71428571426,448698.71428571426,376967.14285714284,0.0,0.0,0.0,0.0,0.0,0.0,640879.1428571428,452787.28571428574,648610.7142857143,601056.5714285715,429449.0,1297488.857142857,2934595.0,1867949.5714285714,0.0,0.0,1578593.4285714286,0.0,0.0,280807.4285714286,197735.42857142858,304742.0,214714.14285714287,319367.14285714284,0.0,381511.0,0.0,0.0,0.0,428929.5714285714,839500.5714285715,0.0,461442.28571428574,297971.4285714286,209996.14285714287,0.0,0.0,518647.28571428574,436537.5714285714,49202.0,523290.85714285716,0.0,445129.28571428574,4888740.285714285,48901.71428571428,45416.142857142855,439359.14285714284,817512.7142857143,402251.4285714286,609673.1428571428,615240.2857142857
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424876.5714285714,457783.5714285714,373980.5714285714,0.0,0.0,0.0,0.0,0.0,0.0,635626.8571428572,461922.5714285714,641282.2857142857,594069.2857142857,439866.14285714284,1285966.5714285714,2917491.714285714,1855599.142857143,0.0,0.0,1454090.857142857,0.0,0.0,280807.4285714286,197735.42857142858,304742.0,0.0,0.0,342800.71428571426,382879.14285714284,0.0,0.0,0.0,428929.5714285714,839500.5714285715,0.0,471791.71428571426,297971.4285714286,209996.14285714287,0.0,0.0,466147.5714285714,448228.0,49202.0,519380.5714285714,0.0,454488.4285714286,4873232.857142857,97770.0,45416.142857142855,449582.4285714286,812330.2857142857,410775.14285714284,755321.0,735680.4285714285
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423640.4285714286,464469.14285714284,370373.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,671526.4285714285,470045.28571428574,665052.2857142857,634315.0,440209.4285714286,1271003.0,2905460.0,1837005.2857142857,0.0,0.0,1329787.0,0.0,0.0,280807.4285714286,197735.42857142858,0.0,223750.0,311165.71428571426,342800.71428571426,379876.0,0.0,0.0,0.0,428929.5714285714,839500.5714285715,0.0,483250.71428571426,297971.4285714286,209996.14285714287,0.0,0.0,473791.4285714286,448646.14285714284,0.0,533234.2857142857,0.0,456621.0,4848147.571428572,97770.0,45416.142857142855,450083.14285714284,807784.5714285715,409539.0,955643.1428571428,854539.1428571428
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423629.28571428574,467960.28571428574,366446.71428571426,0.0,0.0,0.0,0.0,0.0,0.0,705378.1428571428,475306.28571428574,688518.4285714285,669138.0,438632.85714285716,1256413.4285714286,2893632.1428571427,1818506.0,0.0,0.0,1208749.0,0.0,0.0,280807.4285714286,197735.42857142858,320259.5714285714,223750.0,311165.71428571426,342800.71428571426,377221.71428571426,0.0,0.0,0.0,211348.14285714287,396271.14285714284,0.0,495380.5714285714,297971.4285714286,209996.14285714287,0.0,0.0,483217.4285714286,446397.28571428574,0.0,546348.8571428572,0.0,457957.28571428574,4825358.857142857,147633.2857142857,45416.142857142855,448660.71428571426,803040.1428571428,408478.5714285714,1163948.7142857143,975205.4285714285
